,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size
2320,459427,Female,Yes,28,Yes,Healthcare,,Low,2.0
2321,462025,Male,No,20,No,Healthcare,2.0,Low,3.0
2322,465720,Female,Yes,36,Yes,Artist,1.0,Low,2.0
2323,466354,Male,No,22,No,Healthcare,0.0,Low,4.0
2324,463857,Male,Yes,56,No,Healthcare,0.0,High,4.0
2325,465849,Female,No,32,Yes,Doctor,5.0,Low,3.0
2326,464100,Female,No,33,Yes,Healthcare,1.0,Low,1.0
2327,461444,Female,Yes,68,Yes,Artist,1.0,High,2.0
2328,461828,Male,Yes,53,Yes,Artist,,Average,3.0
2329,464711,Female,Yes,38,Yes,Artist,7.0,Average,3.0
2330,462759,Male,No,22,No,Healthcare,,Low,5.0
2331,465349,Female,Yes,49,Yes,Artist,0.0,High,4.0
2332,459449,Male,Yes,43,Yes,Artist,,Low,2.0
2333,463407,Female,No,33,No,Doctor,0.0,Low,1.0
2334,466632,Female,Yes,57,Yes,Artist,1.0,High,2.0
2335,464641,Female,Yes,65,Yes,Lawyer,2.0,Low,6.0
2336,460290,Female,,50,Yes,Artist,,High,1.0
2337,462154,Male,Yes,36,Yes,Entertainment,0.0,Average,2.0
2338,464754,Female,Yes,43,No,Engineer,4.0,Average,7.0
2339,460167,Female,No,18,No,Entertainment,1.0,Low,5.0
2340,461987,Female,Yes,43,No,Engineer,1.0,Average,2.0
2341,463259,Male,Yes,75,Yes,Lawyer,0.0,Low,1.0
2342,464421,Female,Yes,27,No,Marketing,,High,4.0
2343,461628,Male,Yes,39,Yes,Healthcare,11.0,Average,2.0
2344,459126,Male,Yes,61,Yes,Artist,2.0,Low,2.0
2345,460639,Female,Yes,73,Yes,Lawyer,,Low,5.0
2346,465143,Male,No,26,Yes,Engineer,0.0,Low,5.0
2347,460860,Male,Yes,52,Yes,Artist,7.0,Average,4.0
2348,467629,Male,Yes,50,Yes,Artist,1.0,Low,1.0
2349,461720,Female,No,51,Yes,Artist,1.0,Low,1.0
2350,460086,Male,Yes,50,No,Artist,1.0,Average,3.0
2351,465832,Male,Yes,53,Yes,Executive,9.0,High,5.0
2352,467070,Male,Yes,40,No,Executive,5.0,Low,4.0
2353,459602,Female,Yes,86,No,Lawyer,,Low,1.0
2354,463541,Female,No,26,No,Healthcare,0.0,Low,3.0
2355,462431,Male,No,32,No,Entertainment,9.0,Low,4.0
2356,461387,Female,No,22,No,Healthcare,5.0,Low,3.0
2357,461693,Female,Yes,36,Yes,Artist,1.0,Average,4.0
2358,466793,Female,,62,Yes,Artist,4.0,Average,3.0
2359,466010,Female,Yes,69,No,Doctor,0.0,Low,1.0
2360,465674,Female,No,39,Yes,Entertainment,1.0,Low,2.0
2361,459405,Female,Yes,81,No,Doctor,0.0,High,2.0
2362,465989,Female,No,28,No,Healthcare,9.0,Low,2.0
2363,465598,Male,No,28,Yes,Healthcare,6.0,Low,5.0
2364,466093,Male,No,52,Yes,Entertainment,1.0,Low,5.0
2365,462773,Female,Yes,40,Yes,Artist,4.0,Average,5.0
2366,467087,Male,No,68,Yes,Lawyer,0.0,Low,
2367,465763,Female,Yes,37,No,Artist,0.0,Average,2.0
2368,462958,Male,No,26,No,Marketing,1.0,Low,5.0
2369,467056,Female,No,31,No,Homemaker,8.0,Low,1.0
2370,461990,Female,Yes,68,Yes,Lawyer,0.0,Low,2.0
2371,464480,Male,Yes,42,Yes,Artist,1.0,Average,3.0
2372,461318,Female,Yes,56,Yes,Artist,1.0,Average,6.0
2373,467398,Male,Yes,37,No,Entertainment,1.0,Low,2.0
2374,464222,Male,Yes,58,Yes,Artist,1.0,Low,1.0
2375,465427,Male,No,33,Yes,Artist,7.0,Low,1.0
2376,460652,Female,No,31,No,Homemaker,8.0,Low,1.0
2377,463642,Female,No,27,Yes,Healthcare,0.0,Low,3.0
2378,462672,Male,No,25,No,Healthcare,7.0,Low,4.0
2379,466112,Male,Yes,51,Yes,Entertainment,1.0,Average,2.0
2380,459831,Male,Yes,37,No,Engineer,8.0,Average,3.0
2381,463027,Male,Yes,69,Yes,Executive,1.0,Average,4.0
2382,462467,Female,Yes,45,No,Doctor,1.0,Low,1.0
2383,461469,Male,Yes,38,Yes,Artist,0.0,Low,2.0
2384,461562,Male,Yes,51,Yes,Artist,,Average,4.0
2385,467051,Female,No,19,No,Healthcare,0.0,Low,4.0
2386,465928,Female,No,32,Yes,Healthcare,6.0,Low,3.0
2387,462491,Male,No,31,Yes,Artist,1.0,Low,5.0
2388,460642,Male,No,19,No,Healthcare,13.0,Low,3.0
2389,460988,Male,Yes,41,Yes,Entertainment,0.0,Average,3.0
2390,460634,Female,No,39,No,Entertainment,,Low,6.0
2391,461108,Male,No,21,No,Healthcare,1.0,Low,4.0
2392,464175,Female,No,30,No,Healthcare,0.0,Low,
2393,463329,Male,No,23,No,Healthcare,0.0,Low,6.0
2394,466153,Male,Yes,65,No,Entertainment,0.0,Average,2.0
2395,467027,Male,No,31,No,Executive,4.0,Low,5.0
2396,459707,Female,Yes,74,Yes,Lawyer,,Low,
2397,466710,Female,Yes,73,No,Artist,1.0,High,2.0
2398,465616,Male,Yes,42,Yes,Doctor,9.0,Low,2.0
2399,463173,Male,No,47,Yes,Artist,0.0,Low,1.0
2400,465779,Female,No,19,No,Healthcare,0.0,Low,5.0
2401,465826,Male,Yes,45,No,Executive,3.0,Low,9.0
2402,463063,Female,No,25,No,Marketing,,Low,7.0
2403,463575,Female,No,28,Yes,Entertainment,0.0,Low,3.0
2404,466480,Female,Yes,40,Yes,Artist,,Average,2.0
2405,463175,Female,,40,No,Engineer,1.0,Low,4.0
2406,462046,Female,No,30,Yes,Doctor,8.0,Low,
2407,466075,Female,Yes,50,Yes,Engineer,1.0,Average,4.0
2408,461723,Male,No,26,Yes,Healthcare,8.0,Low,2.0
2409,460783,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0
2410,465962,Male,Yes,33,Yes,Healthcare,0.0,Low,2.0
2411,462781,Male,No,50,No,Marketing,1.0,Low,2.0
2412,466020,Male,Yes,83,No,Lawyer,0.0,Low,1.0
2413,461502,Female,No,37,Yes,Artist,9.0,Low,1.0
2414,463280,Male,Yes,37,Yes,Artist,6.0,Average,2.0
2415,466936,Male,Yes,55,No,Lawyer,1.0,High,3.0
2416,460552,Male,Yes,61,Yes,Artist,0.0,Low,2.0
2417,459345,Female,Yes,39,Yes,Artist,3.0,Low,1.0
2418,464256,Male,Yes,40,Yes,Artist,0.0,Low,2.0
2419,467097,Male,Yes,55,Yes,Artist,2.0,Low,1.0
2420,462571,Male,Yes,50,Yes,Healthcare,1.0,Average,1.0
2421,463765,Male,No,26,Yes,Doctor,13.0,Low,3.0
2422,460152,Female,No,53,Yes,Artist,1.0,Low,1.0
2423,463415,Female,No,28,Yes,Healthcare,,Low,5.0
2424,459587,Female,No,32,Yes,Artist,7.0,Low,3.0
2425,460995,Female,No,31,Yes,Marketing,0.0,Low,1.0
2426,465426,Male,No,30,No,Healthcare,0.0,Low,4.0
2427,461452,Female,No,31,Yes,Doctor,0.0,Low,4.0
2428,460797,Male,Yes,47,Yes,Artist,4.0,Low,1.0
2429,466618,Male,Yes,49,Yes,Artist,3.0,Average,2.0
2430,462168,Male,Yes,37,Yes,Executive,1.0,High,3.0
2431,465338,Male,Yes,47,Yes,Artist,13.0,Average,4.0
2432,463501,Male,Yes,52,Yes,Executive,0.0,High,2.0
2433,460817,Female,No,20,No,Entertainment,,Low,7.0
2434,459726,Male,Yes,79,No,Lawyer,0.0,High,2.0
2435,463516,Male,Yes,47,No,Executive,1.0,High,6.0
2436,466751,Female,No,20,,Healthcare,1.0,Low,4.0
2437,463359,Male,No,23,No,Healthcare,1.0,Low,4.0
2438,463488,Female,No,29,No,Engineer,9.0,Low,4.0
2439,465872,Female,No,33,Yes,Engineer,10.0,Low,1.0
2440,460588,Male,No,21,No,Healthcare,0.0,Low,4.0
2441,460236,Male,No,18,No,Healthcare,8.0,Low,4.0
2442,460802,Male,Yes,70,Yes,Lawyer,0.0,High,2.0
2443,459467,Female,Yes,56,Yes,Artist,0.0,Average,2.0
2444,466953,Male,Yes,42,Yes,Artist,2.0,Average,2.0
2445,459086,Female,No,28,No,Healthcare,1.0,Low,2.0
2446,464915,Male,Yes,41,Yes,Executive,,High,4.0
2447,460827,Male,Yes,81,Yes,Lawyer,9.0,Low,1.0
2448,464272,Male,No,30,Yes,Artist,9.0,Low,2.0
2449,461063,Male,Yes,53,No,Lawyer,0.0,Low,2.0
2450,467302,Male,No,26,Yes,Executive,9.0,Low,4.0
2451,461935,Male,Yes,51,Yes,Artist,1.0,Low,3.0
2452,459089,Male,No,19,No,Artist,9.0,Low,7.0
2453,462365,Male,Yes,75,Yes,Lawyer,0.0,High,2.0
2454,459628,Female,Yes,51,Yes,Engineer,0.0,Low,1.0
2455,467332,Female,Yes,70,Yes,Homemaker,3.0,Low,2.0
2456,460443,Female,No,38,Yes,Doctor,0.0,Low,1.0
2457,462195,Female,No,21,No,Healthcare,0.0,Low,4.0
2458,466228,Male,Yes,80,No,Lawyer,0.0,Low,1.0
2459,461952,Female,Yes,19,No,Artist,,High,2.0
2460,467589,Male,No,33,No,Entertainment,1.0,Low,1.0
2461,466107,Male,Yes,48,Yes,Entertainment,1.0,Average,6.0
2462,462199,Female,No,33,No,Healthcare,8.0,Low,3.0
2463,466452,Female,No,33,Yes,Engineer,0.0,Low,3.0
2464,467074,Female,No,31,No,Healthcare,1.0,Low,4.0
2465,464233,Female,Yes,48,Yes,Artist,1.0,Average,2.0
2466,462225,Male,Yes,49,No,Engineer,1.0,Average,8.0
2467,465970,Female,Yes,38,No,Artist,1.0,Low,1.0
2468,460094,Female,No,39,Yes,Artist,0.0,Low,1.0
2469,467428,Female,Yes,46,Yes,Entertainment,2.0,Average,2.0
2470,465623,Male,Yes,41,Yes,Artist,8.0,Average,2.0
2471,467516,Female,Yes,31,No,Artist,0.0,High,3.0
2472,462975,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0
2473,462389,Female,Yes,58,No,Engineer,1.0,Low,1.0
2474,461556,Female,Yes,49,Yes,Engineer,1.0,Average,2.0
2475,465964,Female,Yes,47,No,Marketing,2.0,Low,1.0
2476,460724,Male,No,30,Yes,Healthcare,1.0,Low,4.0
2477,460660,Male,No,41,,Entertainment,6.0,Low,1.0
2478,466787,Female,Yes,33,Yes,Doctor,0.0,Low,2.0
2479,467256,Male,No,33,No,Healthcare,0.0,Low,4.0
2480,467414,Male,No,27,Yes,Healthcare,,Low,1.0
2481,466742,Male,Yes,45,No,Doctor,8.0,Low,2.0
2482,466017,Female,Yes,45,Yes,Homemaker,1.0,Low,1.0
2483,463079,Female,No,35,No,Marketing,,Low,
2484,459679,Female,No,21,No,Entertainment,1.0,Low,4.0
2485,465930,Female,No,36,Yes,Artist,9.0,Low,2.0
2486,464821,Female,Yes,56,No,,0.0,Low,1.0
2487,460175,Female,No,28,No,Artist,0.0,Low,5.0
2488,466725,Female,Yes,89,No,Lawyer,0.0,High,2.0
2489,465095,Male,Yes,48,Yes,Executive,1.0,High,4.0
2490,465452,Male,Yes,47,No,Entertainment,0.0,High,5.0
2491,463473,Male,No,23,No,Healthcare,,Low,3.0
2492,463213,Female,No,18,No,Healthcare,3.0,Low,4.0
2493,467653,Male,Yes,58,Yes,Lawyer,2.0,High,2.0
2494,463218,Male,Yes,42,No,Entertainment,9.0,Average,3.0
2495,461289,Male,No,22,No,Healthcare,0.0,Low,3.0
2496,459983,Female,Yes,50,Yes,Artist,2.0,Low,1.0
2497,465845,Female,Yes,40,Yes,Entertainment,,Low,2.0
2498,462363,Male,Yes,73,No,Executive,0.0,High,2.0
2499,460575,Female,No,27,No,Artist,,Low,
2500,461509,Male,Yes,40,Yes,Artist,1.0,Average,3.0
2501,460542,Female,Yes,81,No,Lawyer,1.0,Low,
2502,461148,Male,,37,Yes,Artist,1.0,Average,3.0
2503,464064,Female,Yes,39,No,Doctor,0.0,Low,2.0
2504,460545,Male,Yes,83,No,Lawyer,0.0,High,3.0
2505,459303,Male,Yes,55,Yes,Artist,0.0,Low,1.0
2506,462568,Male,Yes,51,Yes,Doctor,,Low,3.0
2507,462635,Male,Yes,42,No,Engineer,5.0,Average,4.0
2508,464456,Male,Yes,27,Yes,Artist,1.0,Low,4.0
2509,465106,Male,Yes,53,Yes,Executive,1.0,High,2.0
2510,467605,Female,Yes,40,Yes,Engineer,1.0,Average,7.0
2511,466116,Male,Yes,62,Yes,Artist,0.0,Average,9.0
2512,461388,Male,No,21,No,Healthcare,,Low,5.0
2513,466155,Male,Yes,40,Yes,Entertainment,1.0,Average,2.0
2514,467176,Male,No,27,No,Healthcare,1.0,Low,3.0
2515,459400,Female,Yes,84,No,Lawyer,0.0,High,2.0
2516,466784,Male,No,26,No,Doctor,4.0,Low,
2517,460320,Male,No,26,No,Artist,11.0,Low,4.0
2518,466454,Male,No,33,Yes,Entertainment,1.0,Low,1.0
2519,467028,Male,No,27,Yes,Artist,0.0,Low,1.0
2520,464827,Female,Yes,46,No,Entertainment,9.0,Average,5.0
2521,465463,Female,No,28,No,Doctor,,Low,5.0
2522,464501,Female,No,25,No,Healthcare,1.0,Low,3.0
2523,460659,Female,Yes,47,Yes,Marketing,,Average,3.0
2524,463715,Female,No,32,No,Artist,3.0,Low,4.0
2525,461028,Female,No,21,No,Healthcare,6.0,Low,4.0
2526,466766,Male,Yes,73,Yes,Lawyer,1.0,High,4.0
2527,462475,Male,Yes,35,Yes,Artist,0.0,Average,2.0
2528,465770,Male,No,52,Yes,Artist,1.0,Low,1.0
2529,466823,Male,Yes,40,Yes,Artist,1.0,Low,2.0
2530,463505,Male,No,31,Yes,Healthcare,,Low,1.0
2531,467083,Female,Yes,88,Yes,Lawyer,1.0,High,2.0
2532,467675,Female,No,39,No,,,Low,1.0
2533,464080,Female,No,41,Yes,Artist,1.0,Low,2.0
2534,462287,Female,Yes,73,Yes,Artist,,Average,2.0
2535,466503,Male,Yes,45,Yes,Artist,7.0,Average,5.0
2536,461847,Male,Yes,41,No,Entertainment,0.0,Low,4.0
2537,461447,Male,Yes,75,Yes,Lawyer,0.0,High,2.0
2538,459982,Male,No,39,Yes,Entertainment,9.0,Low,2.0
2539,463316,Female,Yes,89,No,Lawyer,0.0,High,2.0
2540,466758,Male,Yes,45,Yes,Doctor,0.0,Low,1.0
2541,464307,Female,Yes,50,Yes,Artist,1.0,Average,2.0
2542,461344,Male,Yes,43,No,Healthcare,6.0,High,2.0
2543,463353,Male,Yes,50,Yes,Executive,4.0,Average,4.0
2544,467349,Female,No,53,No,Entertainment,0.0,Low,
2545,462607,Female,,37,No,Engineer,2.0,Average,3.0
2546,467172,Male,No,40,,Artist,8.0,Low,2.0
2547,464324,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0
2548,462108,Female,Yes,27,Yes,Homemaker,,Average,2.0
2549,459288,Male,Yes,41,Yes,Artist,1.0,Low,2.0
2550,460050,Male,Yes,50,Yes,Entertainment,3.0,Low,2.0
2551,464994,Male,Yes,56,Yes,Executive,8.0,High,5.0
2552,464903,Male,Yes,28,No,Entertainment,0.0,Average,2.0
2553,461251,Female,No,46,Yes,Marketing,0.0,Low,
2554,463165,Female,Yes,72,Yes,Doctor,1.0,Average,2.0
2555,460419,Female,Yes,41,No,Doctor,,Low,1.0
2556,465981,Male,No,28,No,Artist,0.0,Low,2.0
2557,465281,Female,Yes,27,Yes,Artist,8.0,Average,2.0
2558,463781,Female,No,32,No,Healthcare,2.0,Low,4.0
2559,466569,Female,No,20,No,Doctor,9.0,Low,4.0
2560,466547,Male,Yes,45,Yes,Executive,1.0,Low,5.0
2561,464631,Male,No,59,Yes,Artist,1.0,Low,2.0
2562,465957,Female,No,46,Yes,Marketing,1.0,Low,1.0
2563,459848,Male,Yes,46,Yes,Artist,1.0,Average,3.0
2564,461642,Male,No,41,Yes,Artist,9.0,Low,2.0
2565,467259,Male,Yes,70,Yes,Lawyer,1.0,High,2.0
2566,459388,Female,,25,Yes,Homemaker,,Low,1.0
2567,463439,Male,Yes,42,Yes,Artist,9.0,Average,3.0
2568,464764,Female,Yes,60,No,Engineer,1.0,High,9.0
2569,467073,Male,No,37,Yes,Engineer,9.0,Low,1.0
2570,460480,Male,No,18,No,Healthcare,0.0,Low,7.0
2571,464419,Male,Yes,52,Yes,Artist,1.0,Average,3.0
2572,463686,Female,No,32,No,Artist,2.0,Low,4.0
2573,459411,Male,Yes,74,No,Lawyer,8.0,Low,1.0
2574,463774,Male,Yes,29,Yes,Healthcare,1.0,Average,2.0
2575,463671,Male,Yes,37,Yes,Entertainment,0.0,Average,3.0
2576,466986,Male,Yes,45,No,Entertainment,1.0,Average,3.0
2577,465508,Male,No,22,No,Healthcare,1.0,Low,4.0
2578,463284,Female,Yes,60,Yes,Engineer,0.0,Low,
2579,465351,Female,Yes,51,Yes,Artist,8.0,Average,2.0
2580,464001,Male,Yes,59,Yes,Artist,0.0,Average,2.0
2581,459483,Male,Yes,55,Yes,Artist,1.0,Average,2.0
2582,466013,Male,No,22,No,Healthcare,2.0,Low,3.0
2583,459763,Male,No,18,No,Artist,,Low,4.0
2584,466490,Female,Yes,84,No,Lawyer,0.0,High,2.0
2585,463024,Male,No,35,Yes,Artist,,Low,1.0
2586,463665,Male,Yes,50,Yes,Entertainment,0.0,Average,3.0
2587,463459,Male,Yes,73,Yes,Artist,5.0,High,3.0
2588,462756,Female,No,23,No,Engineer,1.0,Low,4.0
2589,461414,Male,No,30,Yes,Entertainment,,Low,5.0
2590,463915,Female,No,21,Yes,Healthcare,0.0,Low,5.0
2591,463543,Male,No,18,No,Healthcare,1.0,Low,4.0
2592,462768,Male,Yes,46,Yes,Artist,0.0,Average,3.0
2593,461876,Male,No,32,Yes,Entertainment,9.0,Low,2.0
2594,462135,Female,No,36,Yes,Healthcare,6.0,Low,3.0
2595,458998,Male,Yes,37,No,Doctor,9.0,Low,2.0
2596,466432,Male,No,42,Yes,Entertainment,1.0,Low,1.0
2597,464722,Male,Yes,35,Yes,Doctor,1.0,Low,
2598,460389,Female,Yes,42,Yes,Healthcare,9.0,Average,2.0
2599,460663,Female,No,33,No,Homemaker,9.0,Low,1.0
2600,463484,Female,Yes,35,No,Engineer,1.0,High,2.0
2601,467771,Female,Yes,59,Yes,Artist,0.0,Average,5.0
2602,462084,Male,Yes,70,Yes,Artist,1.0,Low,1.0
2603,463621,Male,Yes,53,No,Entertainment,1.0,Low,1.0
2604,467021,Female,Yes,80,No,Lawyer,1.0,High,2.0
2605,459056,Male,Yes,56,No,Executive,,High,3.0
2606,467563,Male,Yes,39,Yes,Artist,0.0,Average,2.0
2607,459820,Female,Yes,73,Yes,Artist,,Average,3.0
2608,467306,Female,Yes,58,Yes,Artist,0.0,Average,5.0
2609,464865,Female,No,30,No,Homemaker,8.0,Low,9.0
2610,463585,Female,No,23,No,Healthcare,0.0,Low,3.0
2611,466186,Male,Yes,59,Yes,Artist,9.0,Average,4.0
2612,459619,Female,Yes,56,Yes,Doctor,0.0,Low,2.0
2613,466699,Female,Yes,40,Yes,Artist,8.0,Low,1.0
2614,465517,Female,Yes,68,Yes,Artist,1.0,Low,2.0
2615,459237,Male,No,29,Yes,Artist,1.0,Low,6.0
2616,461757,Female,Yes,55,Yes,Artist,1.0,Average,3.0
2617,466309,Male,No,21,No,Healthcare,1.0,Low,4.0
2618,466532,Female,No,19,No,Engineer,1.0,Low,4.0
2619,460832,Female,Yes,41,No,Healthcare,1.0,Average,4.0
2620,461531,Male,No,41,Yes,Artist,4.0,Low,1.0
2621,467304,Male,No,33,No,Doctor,1.0,Low,2.0
2622,463124,Male,Yes,31,No,Artist,,Average,2.0
2623,461463,Male,No,41,Yes,Artist,6.0,Low,1.0
2624,464566,Male,Yes,35,Yes,Executive,0.0,High,4.0
2625,462070,Male,Yes,41,Yes,Entertainment,9.0,Average,2.0
2626,464162,Male,Yes,81,Yes,Lawyer,,High,2.0
2627,466554,Male,No,26,No,Healthcare,0.0,Low,3.0
2628,462793,Male,Yes,42,No,Executive,3.0,High,5.0
2629,465657,Female,Yes,53,Yes,Artist,0.0,Average,2.0
2630,460530,Female,Yes,33,Yes,Entertainment,3.0,Average,3.0
2631,464045,Male,Yes,39,Yes,Artist,0.0,Low,2.0
2632,465633,Male,Yes,83,Yes,Executive,,High,2.0
2633,462905,Female,No,25,No,Artist,6.0,Low,3.0
2634,466254,Male,No,40,Yes,Entertainment,0.0,Low,2.0
2635,460617,Female,No,22,No,Healthcare,0.0,Low,4.0
2636,465468,Female,Yes,37,Yes,Artist,1.0,Average,2.0
2637,466125,Female,Yes,65,Yes,Artist,0.0,Low,2.0
2638,465207,Male,Yes,49,Yes,Artist,0.0,Average,2.0
2639,463332,Female,Yes,38,Yes,Engineer,1.0,Low,2.0
2640,459924,Female,Yes,65,Yes,Artist,0.0,Average,2.0
2641,466143,Female,Yes,48,No,Engineer,0.0,Average,5.0
2642,466375,Male,Yes,52,Yes,Entertainment,1.0,Low,4.0
2643,462951,Male,Yes,73,Yes,Lawyer,2.0,Low,1.0
2644,465654,Female,No,48,Yes,Engineer,1.0,Low,1.0
2645,460987,Male,No,25,Yes,Doctor,8.0,Low,2.0
2646,461681,Male,No,31,Yes,Healthcare,9.0,Low,3.0
2647,462820,Male,No,25,No,Entertainment,8.0,Low,9.0
2648,467518,Male,No,21,No,Doctor,0.0,Low,
2649,467525,Male,No,20,No,Healthcare,0.0,Low,4.0
2650,465876,Male,No,25,No,Executive,0.0,Low,3.0
2651,464199,Male,Yes,25,Yes,Artist,8.0,Low,2.0
2652,462746,Male,No,29,No,Entertainment,1.0,Low,3.0
2653,463261,Female,Yes,72,No,Entertainment,7.0,Average,3.0
2654,467548,Male,Yes,48,Yes,Artist,0.0,High,2.0
2655,460924,Male,No,28,No,Doctor,1.0,Low,5.0
2656,463368,Female,Yes,42,Yes,Artist,3.0,High,3.0
2657,459957,Female,Yes,32,Yes,Artist,8.0,Low,3.0
2658,459191,Male,Yes,49,Yes,Artist,0.0,Low,1.0
2659,462479,Female,Yes,55,Yes,Artist,1.0,Average,2.0
2660,466570,Female,Yes,40,Yes,Artist,0.0,Average,3.0
2661,459407,Female,No,37,Yes,Doctor,0.0,Low,3.0
2662,467331,Male,No,27,No,Healthcare,3.0,Low,4.0
2663,463377,Female,Yes,32,Yes,Homemaker,4.0,High,2.0
2664,467456,Male,Yes,36,No,Executive,7.0,High,4.0
2665,463058,Female,No,28,Yes,Homemaker,11.0,Low,1.0
2666,467401,Male,Yes,72,No,Entertainment,0.0,Average,
2667,464029,Male,No,18,No,Entertainment,1.0,Low,4.0
2668,466056,Female,No,36,Yes,Artist,1.0,Low,1.0
2669,467130,Female,Yes,29,No,Homemaker,,High,3.0
2670,465002,Female,Yes,88,Yes,Lawyer,1.0,High,2.0
2671,463155,Female,No,38,Yes,Engineer,,Low,1.0
2672,459651,Male,Yes,87,Yes,Lawyer,,Low,1.0
2673,459961,Male,Yes,51,Yes,Artist,8.0,Low,3.0
2674,466109,Male,Yes,51,Yes,Entertainment,1.0,Average,4.0
2675,461543,Male,No,31,No,Artist,3.0,Low,2.0
2676,459502,Female,Yes,47,Yes,Artist,1.0,Average,3.0
2677,459864,Female,Yes,70,No,Artist,,High,2.0
2678,460441,Male,No,31,No,Healthcare,,Low,4.0
2679,461942,Male,No,29,Yes,Healthcare,0.0,Low,6.0
2680,462755,Female,No,20,No,Healthcare,0.0,Low,
2681,465098,Female,No,41,Yes,Artist,1.0,Low,
2682,459872,Male,Yes,68,No,Entertainment,4.0,Average,2.0
2683,462053,Male,Yes,28,Yes,Artist,,Low,2.0
2684,467040,Male,No,32,Yes,Doctor,0.0,Low,4.0
2685,465079,Male,Yes,75,Yes,Lawyer,1.0,Low,1.0
2686,467697,Female,No,39,Yes,Healthcare,0.0,Low,1.0
2687,466555,Male,No,18,No,Healthcare,1.0,Low,3.0
2688,463457,Female,Yes,42,Yes,Artist,2.0,Average,2.0
2689,462653,Male,Yes,48,Yes,Executive,0.0,Average,4.0
2690,461390,Female,Yes,70,Yes,Artist,0.0,High,2.0
2691,460217,Male,Yes,45,Yes,Artist,1.0,Average,2.0
2692,463684,Female,No,29,Yes,Healthcare,0.0,Low,4.0
2693,463764,Male,Yes,50,Yes,Entertainment,1.0,Average,3.0
2694,465310,Female,No,22,No,Healthcare,0.0,Low,6.0
2695,462489,Male,Yes,46,Yes,Artist,0.0,Low,2.0
2696,465677,Male,Yes,39,No,Artist,,Low,2.0
2697,459737,Female,Yes,81,Yes,Lawyer,8.0,High,2.0
2698,465357,Female,Yes,49,Yes,Artist,1.0,Average,3.0
2699,462159,Male,No,43,Yes,Doctor,1.0,Low,
2700,461747,Male,Yes,66,Yes,Artist,1.0,High,2.0
2701,465940,Female,No,53,Yes,Artist,0.0,Low,2.0
2702,464323,Female,No,29,Yes,Artist,12.0,Low,1.0
2703,467248,Female,Yes,86,Yes,Lawyer,0.0,High,2.0
2704,463265,Male,Yes,70,Yes,Artist,1.0,Average,3.0
2705,459946,Female,Yes,36,Yes,Artist,1.0,Average,2.0
2706,463161,Male,No,35,Yes,Artist,1.0,Low,2.0
2707,460790,Female,Yes,42,Yes,Artist,0.0,High,2.0
2708,463118,Female,Yes,49,Yes,Doctor,,High,3.0
2709,460864,Female,No,20,No,Artist,0.0,Low,3.0
2710,461039,Female,Yes,27,No,Engineer,1.0,Average,9.0
2711,460299,Male,Yes,56,Yes,Artist,4.0,Low,1.0
2712,462378,Male,Yes,67,No,Artist,1.0,Low,1.0
2713,463081,Female,Yes,51,Yes,Artist,0.0,Low,1.0
2714,460923,Male,Yes,49,Yes,Artist,1.0,Average,3.0
2715,462120,Male,Yes,51,No,Artist,1.0,Low,3.0
2716,463980,Female,No,26,Yes,Artist,1.0,Low,9.0
2717,461464,Male,No,59,Yes,Entertainment,,Low,3.0
2718,466695,Female,Yes,31,Yes,Entertainment,1.0,Low,1.0
2719,465833,Male,Yes,43,No,Executive,1.0,High,3.0
2720,467490,Male,Yes,59,No,Executive,7.0,Average,5.0
2721,459765,Female,No,35,Yes,Engineer,4.0,Low,1.0
2722,467570,Male,No,18,No,Healthcare,14.0,Low,
2723,464561,Female,No,48,Yes,Entertainment,9.0,Low,2.0
2724,459409,Female,Yes,88,Yes,Lawyer,1.0,High,2.0
2725,462864,Female,No,30,Yes,Healthcare,12.0,Low,6.0
2726,461009,Female,No,22,No,Healthcare,6.0,Low,3.0
2727,459117,Male,Yes,66,Yes,Artist,1.0,High,2.0
2728,464131,Female,Yes,81,No,Engineer,0.0,High,2.0
2729,464079,Female,Yes,36,No,Doctor,14.0,Average,2.0
2730,462478,Male,Yes,30,No,Doctor,,Average,2.0
2731,465375,Female,No,50,Yes,Engineer,1.0,Low,1.0
2732,461637,Male,Yes,51,Yes,Artist,1.0,Low,2.0
2733,459252,Male,Yes,66,Yes,Lawyer,0.0,High,3.0
2734,461438,Female,Yes,39,Yes,Engineer,8.0,Average,2.0
2735,463956,Female,No,28,No,Entertainment,0.0,Low,5.0
2736,459682,Male,Yes,35,Yes,Executive,,Average,3.0
2737,459892,Female,Yes,50,Yes,Artist,1.0,Low,1.0
2738,467720,Male,No,27,Yes,Entertainment,,Low,2.0
2739,463148,Male,Yes,60,Yes,Marketing,1.0,High,5.0
2740,460862,Male,Yes,52,No,Entertainment,1.0,Average,4.0
2741,460382,Male,Yes,32,No,Marketing,4.0,Low,3.0
2742,461650,Female,Yes,42,Yes,Doctor,0.0,Low,1.0
2743,467501,Male,No,48,Yes,Entertainment,1.0,Low,2.0
2744,459486,Male,Yes,75,Yes,Lawyer,,High,2.0
2745,467319,Male,No,26,Yes,Homemaker,8.0,Low,2.0
